name,C2A1,C3A1,C4A1,C5A1,C6A1,C9A1,C10A1,C1A1,C7A1,C8A1,C11A1,C12A1,C13A1,C14A1,GeneName,Biotype
KCNA3,1.791011927,0.356284174,0.910923962,0.639630383,0.278476037,0.156510459,0.250275065,0.101291924,0.141051153,0.55283198,0.649996703,0.266359136,0.276521806,0.991392838,KCNA3,protein_coding
KCNA4,0,0.011772917,0,0,0.023980591,0.023408617,0,0,0.013361074,0,0.011840568,0.012615438,0.011225801,0.012690502,KCNA4,protein_coding
KCNA5,0.253108739,0.398842104,0.324083748,0.166880517,0.257594333,0.319148472,0.272848749,0.118922461,0.187682322,0.531045885,0.352215219,0.302296701,0.120585131,0.471872185,KCNA5,protein_coding
KCNA6,0.050434544,0.097435717,0.07462237,0.097264076,0.099234801,0.113569259,0.097862302,0.095839319,0.255477288,0.11888016,0.087858141,0.12961073,0.10251878,0.152112254,KCNA6,protein_coding
KCNAB1,0.184113038,0.107320994,0.119180044,0.08219117,0.171761232,0.076211119,0.132314704,0,0.46979427,0.309982937,0.123357372,0.115001354,0.102333529,0.148738665,KCNAB1,protein_coding
KCNAB2,1.574954311,1.182135128,1.692355761,1.924101988,0.99363165,0.892054251,1.436587613,1.022924655,0.557654782,1.353436955,1.389470209,0.618105091,1.174730925,0.928836188,KCNAB2,protein_coding
KCNB1,0.364332144,0.298721313,0.129582126,0.230203849,0.180640717,0.334103034,0.312183109,0.223485625,0.243669613,0.297267843,0.328603929,0.175054205,0.10681463,0.261628049,KCNB1,protein_coding
KCNB2,5.902353219,8.021960948,7.658390472,4.412450627,5.275537969,5.600371018,2.763754397,9.023293135,4.075176355,3.671222122,4.702525309,3.438419032,4.526360724,5.687932884,KCNB2,protein_coding
KCNC1,0.052055515,0.034678383,0.11553111,0.037181538,0.035318695,0,0.018705112,0.026496322,0.019678235,0.087643556,0.052316487,0.02787009,0.041333493,0.168215524,KCNC1,protein_coding
KCNC2,0.517886663,0.894859661,0.969796726,1.433398801,1.71296012,1.028986694,0.802522848,1.021469224,0.3670755,0.381474954,0.195181126,0.231060177,0.997199006,1.220283841,KCNC2,protein_coding
KCNC4,0.043602575,0.101665189,0.016128467,0.015571941,0.014791767,0.04331688,0.015667717,0.044387531,0.016482821,0.058729374,0.029214113,0.015562971,0,0,KCNC4,protein_coding
KCND2,0.021393086,0.032066241,0.023739723,0.148983666,0.032658322,0.138143938,0.253676915,0.119780184,0.157698459,0.129666917,0.139752189,0.057268402,0.030576045,0.138261976,KCND2,protein_coding
KCND3,0.094944668,0.113850562,0.077263471,0.013563169,0.070860004,0.05030537,0.02729318,0.090210317,0.035891366,0.025576659,0.025445509,0.074554459,0.054279826,0.286356262,KCND3,protein_coding
KCNE1,0.081079951,0.081020856,0,0,0,0.060411522,0,0.020634898,0.183901016,0.040953213,0.122229648,0.043409531,0.077255621,0.087335648,KCNE1,protein_coding
KCNE2,0.057754081,0.065956557,0.054933604,0.038305276,0.125951998,0.09289393,0.100799209,0.064393209,0.096686476,0.066677471,0.030403802,0.085401008,0.073373296,0.077022002,KCNE2,protein_coding
KCNE3,12.86242084,16.76484269,10.13612387,9.453498852,6.703280589,13.76582578,54.92638885,20.62143187,18.95593907,15.94375388,21.04525026,8.316948243,9.058586034,7.83098339,KCNE3,protein_coding
KCNE4,128.7736115,53.7624232,60.42310527,51.94366395,51.21187269,52.58980491,58.74358893,37.00510762,48.99832663,54.69957225,66.26349805,66.75616336,54.84913391,44.51269289,KCNE4,protein_coding
KCNE5,0,0,0,0.384507154,1.095728558,0.356531247,0.19343604,1.096030564,0,0.181270471,0,0,0.170977585,0.193286107,KCNE5,protein_coding
KCNF1,0,0.045446711,0,0.024363573,0,0,0.049026843,0,0.025788719,0.04594345,0,0.024349538,0.151671424,0.024494421,KCNF1,protein_coding
KCNG1,0.060278904,0.100391616,0.066890979,1.25577764,1.724537015,0.166344283,0.2815803,0.750005362,2.028031756,0.703656445,0.134624671,0.545052133,0.823245108,0.180360286,KCNG1,protein_coding
KCNG2,0.181522429,0.404639513,0.635291441,0.276764595,0.376584101,0.131781845,0.481672383,0.199004926,0.245447886,0.444326271,0.37889819,0.037379077,0.226179103,0.360974278,KCNG2,protein_coding
KCNG3,0.009953014,0.01989152,0.022089548,0,0.020258804,0.0098878,0.021458505,0.040528775,0.045149743,0.020108938,0.070020386,0.031972567,0,0.05360468,KCNG3,protein_coding
KCNG4,0.124228638,0.020689682,0.022975908,0.22183105,0.568935982,0,0.044639086,0.084310043,1.314919466,0.020915824,0.020808573,0.022170327,0,0,KCNG4,protein_coding
KCNH1,0.028409526,0.025234507,0.014011469,0.010145994,0.025700444,0.025087449,0.051041986,0.016067205,0.042957933,0.044643066,0.050759027,0.010140149,0.015038624,0.047602262,KCNH1,protein_coding
KCNH2,6.109619628,3.729660066,3.823191044,3.875832108,3.237512645,2.224754982,7.526983171,2.724001294,3.112727452,5.974674708,2.95470638,2.176593977,2.538675188,1.744213826,KCNH2,protein_coding
KCNH4,0.479924765,0.297667224,0.606026071,0.141845973,0.269478617,0.24661044,0.570873609,0.286399946,0.300286494,0.651995,0.4324345,0.354410659,0.409982315,0.516953205,KCNH4,protein_coding
KCNH5,0.003555325,0,0,0,0.007236665,0.00706406,0.007665212,0.02171598,0.01612798,0,0,0,0.010162889,0,KCNH5,protein_coding
KCNH6,0,0,0,0.02501381,0,0,0,0.011883567,0,0,0.011731939,0,0,0,KCNH6,protein_coding
KCNH7,0.021425835,0,0.035664096,0,0.010902772,0.042570895,0,0,0,0.043288471,0,0.011471214,0,0.046157876,KCNH7,protein_coding
KCNH8,0,0,0,0,0,0,0,0,0,0,0,0,0.011090438,0,KCNH8,protein_coding
KCNIP1,0.348494903,0.095766248,0.783111611,0.112013288,0.115268052,0.08655287,0.244188166,0.230599645,0.118565501,0.316842503,0.201389164,0.093290636,0.049808596,0.253383467,KCNIP1,protein_coding
KCNIP2,0,0.004404417,0.004891108,0.009444673,0.013457224,0.004378749,0,0.004486978,0.004998569,0,0.004429726,0.004719616,0.004199733,0.004747698,KCNIP2,protein_coding
KCNIP3,0,0.068855263,0,0,0,0,0,0,0,0,0.069250931,0,0,0,KCNIP3,protein_coding
KCNIP4,0.050528616,0.04039343,0.033642701,0.043309109,0.061708901,0.010039508,0.010893871,0.051438257,0.057303092,0.132713543,0.040625546,0.054105201,0.077032501,0.087083416,KCNIP4,protein_coding
KCNJ1,0.014358991,0.014348526,0,0,0.014613461,0,0,0,0,0,0,0.015375369,0,0.030933709,KCNJ1,protein_coding
KCNJ11,0,0.088009808,0,0.062908354,0.029878283,0.174993837,0.031647637,0.029886518,0.066588176,0.148286279,0.118020726,0.062872116,0.11189304,0.063246214,KCNJ11,protein_coding
KCNJ12,0.016585081,0.016572993,0.061347738,0.047384707,0.02813167,0.032952824,0.017878556,0.033767309,0.043886914,0.055847128,0.066672912,0.005919676,0.036873215,0.023819597,KCNJ12,protein_coding
KCNJ13,0,0,0,0,0,0,0,0,0,0,0,0.030353703,0,0,KCNJ13,protein_coding
KCNJ15,5.044948886,3.889520622,5.661238847,16.74182818,4.538231813,3.960709595,2.810861329,4.13554563,11.84980749,6.661552141,9.91260581,4.552287094,5.977233279,13.27000774,KCNJ15,protein_coding
KCNJ16,0,0.006932454,0,0.007432852,0.007060457,0,0.007478568,0,0,0.014016453,0.01394458,0.00742857,0.013220572,0.014945543,KCNJ16,protein_coding
KCNJ2,2.215444536,6.296213217,2.435904985,3.364455043,4.954149014,3.755712713,3.461834455,9.77653692,3.941587288,3.449436552,5.586805327,7.367067908,12.47202188,3.185484151,KCNJ2,protein_coding
KCNJ3,0,0.072404962,0.294821139,0.051754198,0.012290312,0.023994338,0.013018129,0,0.013695389,0.073196359,0.097094704,0.025862193,0.046026753,0.052032153,KCNJ3,protein_coding
KCNJ4,0.335435044,0.199518192,0.106351249,0.196806229,0.178817899,0.214223911,0.06026595,0.113824572,0.326063584,0.137155289,0.176584934,0.504559945,0.136977193,0.301096189,KCNJ4,protein_coding
KCNJ5,0.114957356,0.082473332,0.035980488,0.195801363,0.071996696,0.105419195,0.106446599,0.169538937,0.142069792,0.113151483,0.164413308,0.112047489,0.119365192,0.14763971,KCNJ5,protein_coding
KCNJ6,0.036338624,0.012104046,0.026883104,0,0,0.024067016,0,0.012330937,0.027473745,0.012236345,0.0121736,0,0.011541542,0.026094879,KCNJ6,protein_coding
KCNJ8,10.54714289,7.337789587,6.753658604,5.255913775,9.501514777,14.28546121,10.34512042,12.15717581,8.171182381,8.966634162,11.23170644,6.007988509,5.974290174,9.610532414,KCNJ8,protein_coding
KCNK10,0.028289897,0.084807834,0.094179163,0.252581758,0.019194167,0.065577248,0.071157876,0.038398915,0.010694261,0.076208707,0.056863447,0.151461756,0.017970358,0.06094519,KCNK10,protein_coding
KCNK12,1.585737464,0.680977259,1.076167423,0.224655865,0.146712719,0.481717781,0.24016497,0.480283056,0.282384056,0.701659293,0.171222602,0.16839484,0.736740494,1.693968125,KCNK12,protein_coding
KCNK13,0.801431377,0.852850322,1.126114205,1.159740483,0.831523326,0.759990199,0.359038003,0.59335211,0.690513441,0.678171956,1.265705918,0.802434752,0.907430397,0.857659935,KCNK13,protein_coding
KCNK15,0.27270193,0.327003805,0.302614975,0.379824894,3.302663573,0.24382361,1.411056078,0.166566749,0.154631821,1.212119347,0.411103614,0.438007036,0.727550018,0.205619511,KCNK15,protein_coding
KCNK16,0.005689604,0,0,0.006095845,0.005790435,0.011304649,0,0.005792031,0.058071792,0.017242801,0.034308769,0.012184667,0.005421241,0,KCNK16,protein_coding
KCNK17,1.996729051,0.798109494,3.159234891,2.567155906,1.166827373,2.508352373,0.486038093,1.140920909,0.788899812,2.615700356,3.081315862,1.600099701,1.301097723,2.164662075,KCNK17,protein_coding
KCNK18,0.033474264,0,0,0.035864344,0,0,0,0.034076884,0,0.016907739,0,0,0,0,KCNK18,protein_coding
KCNK2,0.639430654,0.085195281,0.078841186,0.41105181,0.086768353,0.268212847,0.245084444,0.274842182,1.015224623,0.660302993,0.171369689,0.106507599,0.067696709,0.704071625,KCNK2,protein_coding
KCNK3,0,0,0,0,0,0,0.017204118,0.016246747,0.018099152,0,0,0,0.015206672,0,KCNK3,protein_coding
KCNK4,83.77769731,162.6890858,111.6094959,139.0606615,88.60748718,116.5347848,128.7746491,264.5945043,213.5445878,146.4268097,128.2051335,431.7626115,267.3513934,89.29742474,KCNK4,protein_coding
KCNK5,1.091781531,1.572719769,0.723777461,0.805142496,0.483413739,0.866293728,0.305696058,1.226910242,0.964799174,1.611395091,1.439256555,0.569348135,0.702530162,1.153108149,KCNK5,protein_coding
KCNK7,1.820061915,1.954013199,2.453693607,1.305382158,0.642953028,1.419611253,0.599953154,1.332198353,0.733516524,1.625882157,1.058207063,0.692581463,1.046261549,1.830869149,KCNK7,protein_coding
KCNK9,0.004314226,0,0.004787459,0,0,0.004285958,0,0.008783785,0,0,0,0.004619601,0,0,KCNK9,protein_coding
KCNMA1,4.188777614,4.462898327,4.228926404,2.726309499,1.710113875,3.761971697,2.617407538,2.402185461,5.16067686,4.308632613,3.22399456,2.010194506,1.329124528,3.199941913,KCNMA1,protein_coding
KCNMB1,6.810715885,2.633177816,5.038528385,2.910114967,1.691595427,1.530425223,2.447295064,2.476187805,4.873376914,4.300087338,3.870605517,2.951848139,0.618044972,2.707405102,KCNMB1,protein_coding
KCNMB2,1.418903792,2.534201363,1.446301772,2.57267034,2.535254516,1.594577826,2.325491617,1.169937212,3.946395585,2.146807802,2.08417903,1.306218688,3.101596143,1.715103874,KCNMB2,protein_coding
KCNMB4,0.29373403,0.10273198,0.048893117,0.18882408,0.014946979,0.043771412,0.094992725,0.074755495,0.08327889,0.178036894,0.118082647,0.031452551,0.097957777,0.047459548,KCNMB4,protein_coding
KCNN1,3.073644149,0.906991762,0.595172519,0.596736968,1.973441853,1.188612647,2.668476537,0.272998033,1.660987333,0.771034013,1.140254594,0.618481858,0.353798865,2.444207508,KCNN1,protein_coding
KCNN2,0.383211363,0.3019272,0.269867869,0.142121375,0.412502787,0.322131168,0.246270024,0.172548711,0.292512031,0.357339287,0.266630213,0.228841428,0.147458884,0.365149691,KCNN2,protein_coding
KCNN3,0.901858846,0.64069796,0.734951462,0.649200601,0.458920795,0.48297286,0.66838408,0.681398312,0.311626126,0.619230512,0.361135847,0.36968029,0.369239286,0.371879939,KCNN3,protein_coding
KCNQ1,3.738545269,4.80508352,2.814619173,3.085492987,4.598026586,4.44898501,3.075989046,4.021020104,5.423322531,7.873588536,6.61176448,6.506922829,4.946811612,5.279200899,KCNQ1,protein_coding
KCNQ2,0.35098706,0.209131673,0.508026924,0.14014201,0.144214109,0.48296441,0.265557455,0.135376697,0.27442828,0.515330186,1.03194835,0.364159332,0.205644471,0.645767219,KCNQ2,protein_coding
KCNQ3,1.213705755,1.678206004,1.785344444,1.171840556,1.034133532,2.004915317,1.939724137,1.278656276,3.369052004,2.359486266,2.241010395,1.428066347,1.472467413,2.857925351,KCNQ3,protein_coding
KCNQ4,2.405311821,1.657626696,1.454228593,1.77727751,0.945410833,2.010519317,2.825369779,1.013219365,1.561428601,1.441140523,4.05117945,0.746026561,2.592172175,2.269264796,KCNQ4,protein_coding
KCNQ5,0.68293162,0.880559827,1.018606612,0.440589519,0.306413075,0.649275949,0.324558476,0.717652751,0.441378116,0.437674032,0.738016543,0.345978065,0.615734599,0.917551255,KCNQ5,protein_coding
KCNRG,0.435727782,0.31859283,0.235865051,0.250498966,0.227132799,0.295620442,0.229126972,0.16228243,0.37362312,0.193245057,0.320423583,0.443810546,0.405049405,0.377766468,KCNRG,protein_coding
KCNS1,0.081540498,0.138517815,0.13572718,0.087362534,0.116179783,0.089106848,0.096689847,0.124512648,0.027741841,0.123557501,0.081949288,0.087312209,0.069925001,0.096614902,KCNS1,protein_coding
KCNS2,0.045086133,0,0,0.048305308,0.011471287,0.123174476,0.048602411,0.057372246,0.063913656,0,0.033984124,0.048277482,0.075179192,0.157835403,KCNS2,protein_coding
KCNS3,0.09741485,0.292031549,0,0.074550231,0.184119439,0.110601789,0.165019261,0,0.441901844,0.267106972,0.125875573,0.104310201,0.03978002,0.044970369,KCNS3,protein_coding
KCNT1,0.673927593,0.303598377,0.692682245,0.183470804,0.202388146,0.164634064,0.190554062,0.050610982,0.231790582,0.267854619,0.194309161,0.136045086,0.105268883,0.124954176,KCNT1,protein_coding
KCNT2,0.751796054,0.667309772,0.666477133,0.260991802,0.769393796,0.813629448,0.384840493,0.769605857,0.519175469,0.543077083,0.557176469,0.656600914,0.53625138,0.556455186,KCNT2,protein_coding
KCNU1,0,0.015132513,0,0.016224808,0,0.015044326,0.016324599,0.015416172,0.017173878,0.045893741,0.060877881,0.016215462,0,0.032623892,KCNU1,protein_coding
KCNV1,1.987492569,1.70631948,1.646361643,0.749788949,2.905872135,2.44723048,2.92707415,3.932557662,1.714279293,0.904902189,2.166255678,1.768482607,1.920420239,2.140836916,KCNV1,protein_coding
KCNV2,0,0.017103302,0,0,0,0,0,0,0,0,0,0,0,0,KCNV2,protein_coding
KCTD1,0.988438266,1.623934673,1.787766986,2.295156925,2.996386639,1.341897954,1.236162758,1.92652369,2.700676424,0.955872584,1.361055339,3.37860398,2.557315913,1.284461229,KCTD1,protein_coding
KCTD10,21.21608002,23.30803384,30.34573881,39.04476056,27.98813236,25.26733904,27.9480587,43.32486058,24.49107087,28.33500544,28.02014918,34.62624178,46.78070397,25.20039211,KCTD10,protein_coding
KCTD12,13.56920077,10.76843766,16.6143342,19.79852734,15.84737986,14.96261751,8.592261438,9.308520167,10.91943699,15.69149866,14.79075261,15.36267273,14.16862819,16.29203749,KCTD12,protein_coding
KCTD12B,38.02480958,17.09585299,28.41436339,17.20327945,17.41151613,26.48248951,30.94191106,19.90436012,23.49519843,25.17764022,19.33621325,20.54075126,18.4676622,26.05065012,KCTD12B,protein_coding
KCTD14,0.597325672,0.9767296,0.783364799,0.930872798,0.939499559,1.240770237,0.995135552,0.442239296,0.677410361,1.206828816,1.30978967,0.581460358,0.517410346,1.052856231,KCTD14,protein_coding
KCTD15,2.600283984,2.30143005,2.184745309,1.336116801,1.922666072,2.683413,1.481628387,1.447799235,2.660036677,2.342667396,2.485320726,2.176331716,1.896149525,2.56654636,KCTD15,protein_coding
KCTD16,0.091588752,0.04992109,0.064676975,0.035682996,0.194897584,0.10753203,0.179512327,0.093237579,0.132195949,0.134577958,0.06694394,0.098071712,0.047601136,0.116592571,KCTD16,protein_coding
KCTD17,0.543814533,0.475490902,0.248929844,0.335019832,0.103772253,0.290385091,0.249146371,0.055360456,0.231271827,0.226610098,0.362083318,0.53863449,0.272036216,0.226986792,KCTD17,protein_coding
KCTD18,2.012083549,2.39408524,1.876005424,1.722375504,1.889411155,2.771670481,1.811232157,1.330343137,1.764315274,2.525025791,2.095135723,2.087871403,2.006120109,3.195128911,KCTD18,protein_coding
KCTD19,0.252362753,0.174585336,0.064625715,0.020798584,0.059269645,0.154282592,0.041853013,0.039523987,0.066045588,0.078441591,0.097549205,0.062359809,0.092484408,0.062730858,KCTD19,protein_coding
KCTD2,29.40677087,33.70551223,30.33926768,30.70529588,25.51413792,32.53663643,30.43982421,25.9640538,30.63580805,34.38979907,32.47819044,33.91941516,31.07689921,33.59404529,KCTD2,protein_coding
KCTD20,14.69831224,15.79937508,15.82831364,15.84090673,12.3226508,15.82819392,13.61458165,14.96291873,13.87928746,12.91638643,16.22211923,14.25884155,18.06326028,17.08695996,KCTD20,protein_coding
KCTD21,2.530807962,3.56747306,3.4811541,4.123968096,6.355903638,4.129830493,2.977146223,3.271890483,3.295725567,4.248047616,3.123760939,3.183930207,3.814287171,4.021733056,KCTD21,protein_coding
KCTD4,0.083498443,0,0.092657501,0.044730139,0.169956406,0.124427012,0.045005253,0.042500812,0.189386505,0.295223496,0.251751147,0,0.07956004,0.134911108,KCTD4,protein_coding
KCTD5,9.944303055,10.93635675,11.05286279,10.98861884,9.558736352,10.26064119,6.951092846,12.19196959,11.66768902,10.02142321,11.57006611,10.14276915,9.208454991,12.60740255,KCTD5,protein_coding
KCTD6,2.067319682,1.797089284,1.659948978,1.602671066,1.727639263,1.577899623,1.250162431,1.899215975,1.953741258,1.859178732,1.655390382,1.808715273,2.009846393,1.756112498,KCTD6,protein_coding
KCTD7,0.410796586,0.539510576,0.442832925,0.414977532,0.274736133,0.443085374,0.240395984,0.370398589,0.545736866,0.426840655,0.566202579,0.653527311,0.335503186,0.290780105,KCTD7,protein_coding
KCTD8,0.09343279,0.046682346,0.030240455,0.033367981,0.055468353,0.023205149,0.067146423,0.023778704,0.030904859,0.04719259,0.01956275,0.041685949,0.074188174,0.046127385,KCTD8,protein_coding
KCTD9,12.91718402,18.99093476,18.03924328,19.18737022,15.94351059,16.53488831,10.30711119,19.4155872,17.59412036,14.97381446,15.69357501,18.21930723,19.63481871,18.0552511,KCTD9,protein_coding
KDELC1,26.45038976,30.17028589,23.99491267,26.31912231,27.15170642,34.08074915,16.56602033,26.7811713,28.24738366,31.19257864,35.97029373,32.87995161,30.12904202,29.41420081,KDELC1,protein_coding
KDELC2,38.0190186,42.88774277,62.57300782,48.91800794,24.06471714,37.74494539,36.10829224,44.689318,41.4349706,41.98575573,94.04668034,60.62123532,79.53864994,89.37521807,KDELC2,protein_coding
KDELR2,59.21122011,93.64439702,96.35414928,111.4501105,78.63768799,95.15863002,71.3420771,101.8203373,103.8600852,87.2492819,112.0986083,145.0298824,149.1135628,101.5324759,KDELR2,protein_coding
KDELR3,13.06114365,15.28154974,9.650419949,13.99371638,9.785768057,20.18058813,11.63881746,12.59471464,14.96114532,17.50396966,24.73609961,24.63302615,17.91716812,17.21492625,KDELR3,protein_coding
KDF1,0.526404881,0.356336949,0.358025549,0.272898617,0.103690419,0.269912646,0.402713065,0.48402199,0.192574539,0.360231763,0.358384594,0.163644849,0.307417387,0.310946166,KDF1,protein_coding
KDM1A,14.58367172,11.95608757,15.8506115,14.08280619,12.53289668,13.08796227,13.25352875,15.84342413,8.456508112,14.29813314,13.72252755,12.330074,12.04810452,14.95518897,KDM1A,protein_coding
KDM1B,3.748590533,4.272303333,6.0148149,3.364959454,3.732536079,3.93539268,2.009550517,4.05329001,3.538813301,3.111317696,3.594287474,3.265384988,4.614352728,4.474332022,KDM1B,protein_coding
